# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1279       7.512748236182e+02       2.959748985886e+01       9.300451308233e-02      -1.731734288487e+01       4.489313766119e-09       1.242320227817e-06      -3.435071301968e-07 
 1280       7.492598281860e+02       2.967067139771e+01       9.292804150236e-02      -1.799047103364e+01       4.483410764050e-09       1.253234411346e-06      -3.446436752285e-07 
 1281       7.473058906302e+02       2.974026629516e+01       9.285208149135e-02      -1.866701925062e+01       4.477519507036e-09       1.264440355462e-06      -3.457348992332e-07 
 1282       7.454135484086e+02       2.980622160463e+01       9.277665095158e-02      -1.934666405081e+01       4.471639887462e-09       1.275963348788e-06      -3.467804623059e-07 
 1283       7.435833408690e+02       2.986848412974e+01       9.270176787818e-02      -2.002907988558e+01       4.465771792752e-09       1.287828905029e-06      -3.477800234315e-07 
 1284       7.418158092515e+02       2.992700042395e+01       9.262745035931e-02      -2.071393913861e+01       4.459915105328e-09       1.300062763835e-06      -3.487332404826e-07 
 1285       7.401113379888e+02       2.998172726738e+01       9.255371424593e-02      -2.140092451978e+01       4.454069729628e-09       1.312683053556e-06      -3.496398315157e-07 
 1286       7.384696766249e+02       3.003266322872e+01       9.248056613177e-02      -2.208976640908e+01       4.448235673897e-09       1.325676631330e-06      -3.504997598086e-07 
 1287       7.368904124620e+02       3.007981746157e+01       9.240801029383e-02      -2.278020592955e+01       4.442412970177e-09       1.339022341223e-06      -3.513130519752e-07 
 1288       7.353731287614e+02       3.012319926003e+01       9.233605101552e-02      -2.347198258475e+01       4.436601647386e-09       1.352698814965e-06      -3.520797369658e-07 
 1289       7.339174047345e+02       3.016281805903e+01       9.226469258662e-02      -2.416483425562e+01       4.430801731293e-09       1.366684471114e-06      -3.527998460784e-07 
 1290       7.325228155339e+02       3.019868343469e+01       9.219393930332e-02      -2.485849719739e+01       4.425013244486e-09       1.380957514208e-06      -3.534734129710e-07 
 1291       7.311889322446e+02       3.023080510460e+01       9.212379546817e-02      -2.555270603638e+01       4.419236206348e-09       1.395495933917e-06      -3.541004736730e-07 
 1292       7.299153218753e+02       3.025919292817e+01       9.205426539014e-02      -2.624719376689e+01       4.413470633024e-09       1.410277504199e-06      -3.546810665973e-07 
 1293       7.287015473494e+02       3.028385690696e+01       9.198535338454e-02      -2.694169174807e+01       4.407716537394e-09       1.425279782451e-06      -3.552152325522e-07 
 1294       7.275471674962e+02       3.030480718500e+01       9.191706377308e-02      -2.763592970075e+01       4.401973929044e-09       1.440480108658e-06      -3.557030147531e-07 
 1295       7.264517370420e+02       3.032205404913e+01       9.184940088383e-02      -2.832963570432e+01       4.396242814237e-09       1.455855604543e-06      -3.561444588346e-07 
 1296       7.254148066013e+02       3.033560792928e+01       9.178236905123e-02      -2.902253619358e+01       4.390523195882e-09       1.471383172711e-06      -3.565396128622e-07 
 1297       7.244359226682e+02       3.034547939888e+01       9.171597261608e-02      -2.971435595559e+01       4.384815073509e-09       1.487039495801e-06      -3.568885273447e-07 
 1298       7.235146276070e+02       3.035167917510e+01       9.165021592555e-02      -3.040481812658e+01       4.379118443234e-09       1.502801035626e-06      -3.571912552458e-07 
 1299       7.226504596441e+02       3.035421811924e+01       9.158510333315e-02      -3.109364418873e+01       4.373433297732e-09       1.518644032319e-06      -3.574478519960e-07 
 1300       7.218429528584e+02       3.035310723704e+01       9.152063919874e-02      -3.178055396710e+01       4.367759626210e-09       1.534544503474e-06      -3.576583755050e-07 
 1301       7.210916371731e+02       3.034835767897e+01       9.145682788855e-02      -3.246526562645e+01       4.362097414373e-09       1.550478243289e-06      -3.578228861736e-07 
 1302       7.203960383463e+02       3.033998074061e+01       9.139367377513e-02      -3.314749566812e+01       4.356446644396e-09       1.566420821700e-06      -3.579414469056e-07 
 1303       7.197556779627e+02       3.032798786295e+01       9.133118123739e-02      -3.382695892686e+01       4.350807294894e-09       1.582347583528e-06      -3.580141231200e-07 
 1304       7.191700734243e+02       3.031239063272e+01       9.126935466056e-02      -3.450336856772e+01       4.345179340892e-09       1.598233647606e-06      -3.580409827633e-07 
 1305       7.186387379420e+02       3.029320078272e+01       9.120819843620e-02      -3.517643608292e+01       4.339562753795e-09       1.614053905923e-06      -3.580220963211e-07 
 1306       7.181611805262e+02       3.027043019214e+01       9.114771696222e-02      -3.584587128865e+01       4.333957501355e-09       1.629783022754e-06      -3.579575368307e-07 
 1307       7.177369059786e+02       3.024409088691e+01       9.108791464284e-02      -3.651138232201e+01       4.328363547646e-09       1.645395433793e-06      -3.578473798932e-07 
 1308       7.173654148827e+02       3.021419503997e+01       9.102879588860e-02      -3.717267563779e+01       4.322780853029e-09       1.660865345286e-06      -3.576917036854e-07 
 1309       7.170462035957e+02       3.018075497168e+01       9.097036511636e-02      -3.782945600540e+01       4.317209374122e-09       1.676166733159e-06      -3.574905889725e-07 
 1310       7.167787642390e+02       3.014378315009e+01       9.091262674929e-02      -3.848142650567e+01       4.311649063771e-09       1.691273342152e-06      -3.572441191197e-07 
 1311       7.165625846895e+02       3.010329219125e+01       9.085558521688e-02      -3.912828852776e+01       4.306099871017e-09       1.706158684938e-06      -3.569523801050e-07 
 1312       7.163971485712e+02       3.005929485961e+01       9.079924495491e-02      -3.976974176597e+01       4.300561741067e-09       1.720796041260e-06      -3.566154605311e-07 
 1313       7.162819352459e+02       3.001180406828e+01       9.074361040547e-02      -4.040548421665e+01       4.295034615262e-09       1.735158457047e-06      -3.562334516380e-07 
 1314       7.162164198043e+02       2.996083287938e+01       9.068868601695e-02      -4.103521217503e+01       4.289518431045e-09       1.749218743541e-06      -3.558064473147e-07 
 1315       7.162000730577e+02       2.990639450438e+01       9.063447624404e-02      -4.165862023208e+01       4.284013121931e-09       1.762949476422e-06      -3.553345441125e-07 
 1316       7.162323615286e+02       2.984850230440e+01       9.058098554770e-02      -4.227540127136e+01       4.278518617474e-09       1.776322994923e-06      -3.548178412564e-07 
 1317       7.163127474422e+02       2.978716979057e+01       9.052821839519e-02      -4.288524646593e+01       4.273034843239e-09       1.789311400958e-06      -3.542564406580e-07 
 1318       7.164406887172e+02       2.972241062432e+01       9.047617926006e-02      -4.348784527513e+01       4.267561720766e-09       1.801886558230e-06      -3.536504469277e-07 
 1319       7.166156389575e+02       2.965423861773e+01       9.042487262212e-02      -4.408288544153e+01       4.262099167539e-09       1.814020091357e-06      -3.529999673871e-07 
 1320       7.168370474429e+02       2.958266773387e+01       9.037430296747e-02      -4.467005298770e+01       4.256647096958e-09       1.825683384984e-06      -3.523051120816e-07 
 1321       7.171043591204e+02       2.950771208708e+01       9.032447478848e-02      -4.524903221313e+01       4.251205418303e-09       1.836847582898e-06      -3.515659937926e-07 
 1322       7.174170145954e+02       2.942938594334e+01       9.027539258378e-02      -4.581950569109e+01       4.245774036701e-09       1.847483587139e-06      -3.507827280502e-07 
 1323       7.177744501229e+02       2.934770372060e+01       9.022706085826e-02      -4.638115426543e+01       4.240352853099e-09       1.857562057114e-06      -3.499554331455e-07 
 1324       7.181760385285e+02       2.926268605557e+01       9.017948216094e-02      -4.693369184322e+01       4.234941786788e-09       1.867061296351e-06      -3.490842989700e-07 
 1325       7.186209112757e+02       2.917437807692e+01       9.013265117479e-02      -4.747697019916e+01       4.229540843598e-09       1.875991057556e-06      -3.481697947564e-07 
 1326       7.191081344161e+02       2.908283133455e+01       9.008656056165e-02      -4.801087532229e+01       4.224150049144e-09       1.884369129844e-06      -3.472124648013e-07 
 1327       7.196367674685e+02       2.898809775215e+01       9.004120291826e-02      -4.853529272450e+01       4.218769426379e-09       1.892213487491e-06      -3.462128599769e-07 
 1328       7.202058634055e+02       2.889022962791e+01       8.999657077616e-02      -4.905010743982e+01       4.213398995568e-09       1.899542290671e-06      -3.451715377571e-07 
 1329       7.208144686413e+02       2.878927963528e+01       8.995265660152e-02      -4.955520402358e+01       4.208038774267e-09       1.906373886184e-06      -3.440890622450e-07 
 1330       7.214616230181e+02       2.868530082373e+01       8.990945279504e-02      -5.005046655174e+01       4.202688777297e-09       1.912726808182e-06      -3.429660041991e-07 
 1331       7.221463597939e+02       2.857834661946e+01       8.986695169179e-02      -5.053577862006e+01       4.197349016723e-09       1.918619778910e-06      -3.418029410605e-07 
 1332       7.228677056292e+02       2.846847082614e+01       8.982514556107e-02      -5.101102334337e+01       4.192019501827e-09       1.924071709429e-06      -3.406004569800e-07 
 1333       7.236246805740e+02       2.835572762570e+01       8.978402660628e-02      -5.147608335480e+01       4.186700239088e-09       1.929101700359e-06      -3.393591428446e-07 
 1334       7.244162980556e+02       2.824017157902e+01       8.974358696478e-02      -5.193084080505e+01       4.181391232153e-09       1.933729042609e-06      -3.380795963050e-07 
 1335       7.252415648648e+02       2.812185762668e+01       8.970381870774e-02      -5.237517736158e+01       4.176092481819e-09       1.937973218116e-06      -3.367624218023e-07 
 1336       7.260994811437e+02       2.800084108975e+01       8.966471384004e-02      -5.280897420788e+01       4.170803986002e-09       1.941853900580e-06      -3.354082305951e-07 
 1337       7.269890403726e+02       2.787717767046e+01       8.962626430007e-02      -5.323211204271e+01       4.165525739719e-09       1.945390956207e-06      -3.340176407870e-07 
 1338       7.279092293571e+02       2.775092345298e+01       8.958846195964e-02      -5.364447107932e+01       4.160257735059e-09       1.948604444444e-06      -3.325912773532e-07 
 1339       7.288590282152e+02       2.762213490418e+01       8.955129862385e-02      -5.404593104472e+01       4.154999961163e-09       1.951514618724e-06      -3.311297721684e-07 
 1340       7.298374103645e+02       2.749086887433e+01       8.951476603090e-02      -5.443637117889e+01       4.149752404195e-09       1.954141927206e-06      -3.296337640333e-07 
 1341       7.308433425093e+02       2.735718259788e+01       8.947885585199e-02      -5.481567023405e+01       4.144515047319e-09       1.956507013519e-06      -3.281038987025e-07 
 1342       7.318757846275e+02       2.722113369417e+01       8.944355969118e-02      -5.518370647386e+01       4.139287870676e-09       1.958630717506e-06      -3.265408289117e-07 
 1343       7.329336899583e+02       2.708278016818e+01       8.940886908526e-02      -5.554035767269e+01       4.134070851358e-09       1.960534075969e-06      -3.249452144047e-07 
 1344       7.340160049884e+02       2.694218041131e+01       8.937477550357e-02      -5.588550111487e+01       4.128863963382e-09       1.962238323416e-06      -3.233177219616e-07 
 1345       7.351216694403e+02       2.679939320205e+01       8.934127034791e-02      -5.621901359389e+01       4.123667177666e-09       1.963764892809e-06      -3.216590254254e-07 
 1346       7.362496162581e+02       2.665447770680e+01       8.930834495237e-02      -5.654077141165e+01       4.118480462006e-09       1.965135416314e-06      -3.199698057300e-07 
 1347       7.373987715958e+02       2.650749348054e+01       8.927599058322e-02      -5.685065037776e+01       4.113303781047e-09       1.966371726047e-06      -3.182507509278e-07 
 1348       7.385680548036e+02       2.635850046763e+01       8.924419843874e-02      -5.714852580867e+01       4.108137096260e-09       1.967495854831e-06      -3.165025562170e-07 
 1349       7.397563784156e+02       2.620755900253e+01       8.921295964910e-02      -5.743427252702e+01       4.102980365917e-09       1.968530036941e-06      -3.147259239696e-07 
 1350       7.409626481363e+02       2.605472981051e+01       8.918226527624e-02      -5.770776486079e+01       4.097833545064e-09       1.969496708865e-06      -3.129215637586e-07 
 1351       7.421857628285e+02       2.590007400845e+01       8.915210631369e-02      -5.796887664261e+01       4.092696585497e-09       1.970418510052e-06      -3.110901923860e-07 
 1352       7.434246144995e+02       2.574365310554e+01       8.912247368645e-02      -5.821748120896e+01       4.087569435737e-09       1.971318283671e-06      -3.092325339108e-07 
 1353       7.446780882891e+02       2.558552900405e+01       8.909335825089e-02      -5.845345139941e+01       4.082452041001e-09       1.972219077366e-06      -3.073493196763e-07 
 1354       7.459450624562e+02       2.542576400004e+01       8.906475079453e-02      -5.867665955588e+01       4.077344343180e-09       1.973144144018e-06      -3.054412883382e-07 
 1355       7.472244083660e+02       2.526442078413e+01       8.903664203600e-02      -5.888697752186e+01       4.072246280812e-09       1.974116942496e-06      -3.035091858926e-07 
 1356       7.485149904771e+02       2.510156244223e+01       8.900902262481e-02      -5.908427664166e+01       4.067157789053e-09       1.975161138424e-06      -3.015537657036e-07 
 1357       7.498156663289e+02       2.493725245628e+01       8.898188314127e-02      -5.926842775966e+01       4.062078799658e-09       1.976300604940e-06      -2.995757885317e-07 
 1358       7.511252865283e+02       2.477155470499e+01       8.895521409635e-02      -5.943930121951e+01       4.057009240946e-09       1.977559423458e-06      -2.975760225612e-07 
 1359       7.524426947370e+02       2.460453346461e+01       8.892900593150e-02      -5.959676686343e+01       4.051949037781e-09       1.978961884431e-06      -2.955552434291e-07 
 1360       7.537667276589e+02       2.443625340961e+01       8.890324901856e-02      -5.974069403139e+01       4.046898111543e-09       1.980532488115e-06      -2.935142342522e-07 
 1361       7.550962150267e+02       2.426677961351e+01       8.887793365959e-02      -5.987095156039e+01       4.041856380101e-09       1.982295945338e-06      -2.914537856562e-07 
 1362       7.564299795894e+02       2.409617754952e+01       8.885305008676e-02      -5.998740778368e+01       4.036823757787e-09       1.984277178263e-06      -2.893746958031e-07 
 1363       7.577668941778e+02       2.392451193477e+01       8.882858794594e-02      -6.008996513647e+01       4.031800174892e-09       1.986495048818e-06      -2.872776525819e-07 
 1364       7.591060535976e+02       2.375184324758e+01       8.880453474179e-02      -6.017866438072e+01       4.026785636667e-09       1.988943431965e-06      -2.851628780467e-07 
 1365       7.604466045547e+02       2.357823117429e+01       8.878087737575e-02      -6.025358149699e+01       4.021780165534e-09       1.991609839589e-06      -2.830304783166e-07 
 1366       7.617876887350e+02       2.340373576307e+01       8.875760266055e-02      -6.031479318090e+01       4.016783781656e-09       1.994481664831e-06      -2.808805609015e-07 
 1367       7.631284427952e+02       2.322841742468e+01       8.873469732010e-02      -6.036237684460e+01       4.011796502922e-09       1.997546181643e-06      -2.787132347076e-07 
 1368       7.644679983534e+02       2.305233693305e+01       8.871214798924e-02      -6.039641061824e+01       4.006818344925e-09       2.000790544342e-06      -2.765286100425e-07 
 1369       7.658054819801e+02       2.287555542601e+01       8.868994121363e-02      -6.041697335145e+01       4.001849320940e-09       2.004201787161e-06      -2.743267986213e-07 
 1370       7.671400151888e+02       2.269813440592e+01       8.866806344957e-02      -6.042414461481e+01       3.996889441910e-09       2.007766823804e-06      -2.721079135720e-07 
 1371       7.684707144271e+02       2.252013574036e+01       8.864650106379e-02      -6.041800470133e+01       3.991938716424e-09       2.011472446995e-06      -2.698720694405e-07 
 1372       7.697966910674e+02       2.234162166279e+01       8.862524033334e-02      -6.039863462792e+01       3.986997150694e-09       2.015305328029e-06      -2.676193821969e-07 
 1373       7.711170513973e+02       2.216265477319e+01       8.860426744536e-02      -6.036611613686e+01       3.982064748541e-09       2.019252016326e-06      -2.653499692406e-07 
 1374       7.724308966111e+02       2.198329803879e+01       8.858356849693e-02      -6.032053169725e+01       3.977141511372e-09       2.023298938976e-06      -2.630639494058e-07 
 1375       7.737373228001e+02       2.180361479467e+01       8.856312949493e-02      -6.026196450655e+01       3.972227438159e-09       2.027432400290e-06      -2.607614429674e-07 
 1376       7.750354209435e+02       2.162366874448e+01       8.854293635581e-02      -6.019049849199e+01       3.967322525422e-09       2.031638581349e-06      -2.584425716464e-07 
 1377       7.763242768994e+02       2.144352396105e+01       8.852297490548e-02      -6.010621831205e+01       3.962426767206e-09       2.035903539551e-06      -2.561074586153e-07 
 1378       7.776029713953e+02       2.126324488713e+01       8.850323087907e-02      -6.000920935799e+01       3.957540155065e-09       2.040213208157e-06      -2.537562285040e-07 
 1379       7.788705800191e+02       2.108289633600e+01       8.848368992084e-02      -5.989955775524e+01       3.952662678037e-09       2.044553395838e-06      -2.513890074054e-07 
 1380       7.801261732100e+02       2.090254349215e+01       8.846433758394e-02      -5.977735036495e+01       3.947794322627e-09       2.048909786221e-06      -2.490059228805e-07 
 1381       7.813688162489e+02       2.072225191197e+01       8.844515933026e-02      -5.964267478539e+01       3.942935072784e-09       2.053267937434e-06      -2.466071039647e-07 
 1382       7.825975692499e+02       2.054208752438e+01       8.842614053028e-02      -5.949561935350e+01       3.938084909885e-09       2.057613281651e-06      -2.441926811731e-07 
 1383       7.838114871501e+02       2.036211663154e+01       8.840726646286e-02      -5.933627314631e+01       3.933243812711e-09       2.061931124633e-06      -2.417627865060e-07 
 1384       7.850096197015e+02       2.018240590948e+01       8.838852231511e-02      -5.916472598242e+01       3.928411757427e-09       2.066206645274e-06      -2.393175534547e-07 
 1385       7.861910114610e+02       2.000302240879e+01       8.836989318220e-02      -5.898106842349e+01       3.923588717560e-09       2.070424895141e-06      -2.368571170074e-07 
 1386       7.873547017816e+02       1.982403355526e+01       8.835136406717e-02      -5.878539177572e+01       3.918774663985e-09       2.074570798019e-06      -2.343816136543e-07 
 1387       7.884997248030e+02       1.964550715060e+01       8.833291988078e-02      -5.857778809129e+01       3.913969564894e-09       2.078629149448e-06      -2.318911813936e-07 
 1388       7.896251094425e+02       1.946751137305e+01       8.831454544134e-02      -5.835835016985e+01       3.909173385783e-09       2.082584616265e-06      -2.293859597372e-07 
 1389       7.907298793859e+02       1.929011477807e+01       8.829622547454e-02      -5.812717156002e+01       3.904386089430e-09       2.086421736146e-06      -2.268660897164e-07 
 1390       7.918130530781e+02       1.911338629903e+01       8.827794461326e-02      -5.788434656081e+01       3.899607635871e-09       2.090124917142e-06      -2.243317138874e-07 
 1391       7.928736437140e+02       1.893739524783e+01       8.825968739741e-02      -5.762997022315e+01       3.894837982380e-09       2.093678437217e-06      -2.217829763371e-07 
 1392       7.939106592294e+02       1.876221131561e+01       8.824143827377e-02      -5.736413835132e+01       3.890077083452e-09       2.097066443788e-06      -2.192200226888e-07 
 1393       7.949231022916e+02       1.858790457340e+01       8.822318159579e-02      -5.708694750443e+01       3.885324890774e-09       2.100272953264e-06      -2.166430001080e-07 
 1394       7.959099702903e+02       1.841454547277e+01       8.820490162346e-02      -5.679849499793e+01       3.880581353213e-09       2.103281850575e-06      -2.140520573081e-07 
 1395       7.968702553286e+02       1.824220484653e+01       8.818658252309e-02      -5.649887890504e+01       3.875846416785e-09       2.106076888716e-06      -2.114473445558e-07 
 1396       7.978029442135e+02       1.807095390939e+01       8.816820836719e-02      -5.618819805824e+01       3.871120024644e-09       2.108641688276e-06      -2.088290136776e-07 
 1397       7.987070184466e+02       1.790086425860e+01       8.814976313425e-02      -5.586655205075e+01       3.866402117050e-09       2.110959736976e-06      -2.061972180645e-07 
 1398       7.995814542156e+02       1.773200787465e+01       8.813123070860e-02      -5.553404123798e+01       3.861692631357e-09       2.113014389203e-06      -2.035521126789e-07 
 1399       8.004252223842e+02       1.756445712191e+01       8.811259488022e-02      -5.519076673905e+01       3.856991501983e-09       2.114788865539e-06      -2.008938540594e-07 
 1400       8.012372884835e+02       1.739828474932e+01       8.809383934460e-02      -5.483683043820e+01       3.852298660396e-09       2.116266252298e-06      -1.982226003271e-07 
 1401       8.020166127028e+02       1.723356389106e+01       8.807494770252e-02      -5.447233498631e+01       3.847614035087e-09       2.117429501056e-06      -1.955385111912e-07 
 1402       8.027622730816e+02       1.707036127330e+01       8.805590449623e-02      -5.409739925362e+01       3.842937567834e-09       2.118265105446e-06      -1.928417827273e-07 
 1403       8.034738365125e+02       1.690871675567e+01       8.803669832992e-02      -5.371220486120e+01       3.838269262904e-09       2.118774195456e-06      -1.901327522961e-07 
 1404       8.041509915900e+02       1.674866357776e+01       8.801731878146e-02      -5.331695013777e+01       3.833609138835e-09       2.118961615665e-06      -1.874117952765e-07 
 1405       8.047934257583e+02       1.659023513384e+01       8.799775536889e-02      -5.291183471489e+01       3.828957212224e-09       2.118832263893e-06      -1.846792904540e-07 
 1406       8.054008253100e+02       1.643346497318e+01       8.797799755037e-02      -5.249705952936e+01       3.824313497713e-09       2.118391091403e-06      -1.819356200332e-07 
 1407       8.059728753839e+02       1.627838680026e+01       8.795803472403e-02      -5.207282682568e+01       3.819678007976e-09       2.117643103106e-06      -1.791811696495e-07 
 1408       8.065092599637e+02       1.612503447504e+01       8.793785622786e-02      -5.163934015841e+01       3.815050753696e-09       2.116593357762e-06      -1.764163283819e-07 
 1409       8.070096618762e+02       1.597344201319e+01       8.791745133964e-02      -5.119680439465e+01       3.810431743554e-09       2.115246968189e-06      -1.736414887649e-07 
 1410       8.074737627895e+02       1.582364358637e+01       8.789680927680e-02      -5.074542571639e+01       3.805820984212e-09       2.113609101464e-06      -1.708570468007e-07 
 1411       8.079012432115e+02       1.567567352249e+01       8.787591919631e-02      -5.028541162296e+01       3.801218480293e-09       2.111684979127e-06      -1.680634019718e-07 
 1412       8.082917824881e+02       1.552956630592e+01       8.785477019461e-02      -4.981697093347e+01       3.796624234371e-09       2.109479877392e-06      -1.652609572532e-07 
 1413       8.086450588016e+02       1.538535657778e+01       8.783335130743e-02      -4.934031378917e+01       3.792038246948e-09       2.106999127344e-06      -1.624501191246e-07 
 1414       8.089607491691e+02       1.524307913618e+01       8.781165150977e-02      -4.885565165591e+01       3.787460516440e-09       2.104248115155e-06      -1.596312975830e-07 
 1415       8.092385294403e+02       1.510276893647e+01       8.778965971572e-02      -4.836319732654e+01       3.782891039163e-09       2.101232282279e-06      -1.568049061545e-07 
 1416       8.094780742967e+02       1.496446109150e+01       8.776736477840e-02      -4.786316492333e+01       3.778329809312e-09       2.097957125668e-06      -1.539713619075e-07 
 1417       8.096790572491e+02       1.482819087187e+01       8.774475548980e-02      -4.735576990036e+01       3.773776818947e-09       2.094428197973e-06      -1.511310854645e-07 
 1418       8.098411506365e+02       1.469399370619e+01       8.772182058074e-02      -4.684122904601e+01       3.769232057975e-09       2.090651107752e-06      -1.482845010146e-07 
 1419       8.099640256240e+02       1.456190518131e+01       8.769854872070e-02      -4.631976048526e+01       3.764695514134e-09       2.086631519680e-06      -1.454320363262e-07 
 1420       8.100473522014e+02       1.443196104259e+01       8.767492851776e-02      -4.579158368223e+01       3.760167172975e-09       2.082375154754e-06      -1.425741227590e-07 
 1421       8.100907991814e+02       1.430419719416e+01       8.765094851843e-02      -4.525691944251e+01       3.755647017847e-09       2.077887790499e-06      -1.397111952770e-07 
 1422       8.100940341979e+02       1.417864969916e+01       8.762659720763e-02      -4.471598991560e+01       3.751135029878e-09       2.073175261183e-06      -1.368436924606e-07 
 1423       8.100567237044e+02       1.405535478000e+01       8.760186300849e-02      -4.416901859733e+01       3.746631187958e-09       2.068243458017e-06      -1.339720565191e-07 
 1424       8.099785329722e+02       1.393434881859e+01       8.757673428230e-02      -4.361623033230e+01       3.742135468724e-09       2.063098329371e-06      -1.310967333035e-07 
 1425       8.098591260889e+02       1.381566835663e+01       8.755119932841e-02      -4.305785131624e+01       3.737647846541e-09       2.057745880979e-06      -1.282181723187e-07 
 1426       8.096981659566e+02       1.369935009585e+01       8.752524638405e-02      -4.249410909848e+01       3.733168293484e-09       2.052192176149e-06      -1.253368267365e-07 
 1427       8.094953142902e+02       1.358543089823e+01       8.749886362432e-02      -4.192523258433e+01       3.728696779322e-09       2.046443335974e-06      -1.224531534074e-07 
 1428       8.092502316158e+02       1.347394778631e+01       8.747203916199e-02      -4.135145203752e+01       3.724233271503e-09       2.040505539542e-06      -1.195676128741e-07 
 1429       8.089625772688e+02       1.336493794340e+01       8.744476104746e-02      -4.077299908259e+01       3.719777735131e-09       2.034385024142e-06      -1.166806693836e-07 
 1430       8.086320093926e+02       1.325843871384e+01       8.741701726862e-02      -4.019010670734e+01       3.715330132954e-09       2.028088085483e-06      -1.137927908996e-07 
 1431       8.082581849367e+02       1.315448760328e+01       8.738879575074e-02      -3.960300926522e+01       3.710890425341e-09       2.021621077896e-06      -1.109044491159e-07 
 1432       8.078407596550e+02       1.305312227887e+01       8.736008435637e-02      -3.901194247776e+01       3.706458570271e-09       2.014990414552e-06      -1.080161194681e-07 
 1433       8.073793881040e+02       1.295438056960e+01       8.733087088524e-02      -3.841714343696e+01       3.702034523310e-09       2.008202567668e-06      -1.051282811473e-07 
 1434       8.068737236415e+02       1.285830046648e+01       8.730114307414e-02      -3.781885060775e+01       3.697618237595e-09       2.001264068723e-06      -1.022414171117e-07 
 1435       8.063234184246e+02       1.276492012283e+01       8.727088859682e-02      -3.721730383036e+01       3.693209663818e-09       1.994181508669e-06      -9.935601410026e-08 
 1436       8.057281234080e+02       1.267427785451e+01       8.724009506385e-02      -3.661274432279e+01       3.688808750204e-09       1.986961538142e-06      -9.647256264489e-08 
 1437       8.050874883427e+02       1.258641214020e+01       8.720875002258e-02      -3.600541468315e+01       3.684415442499e-09       1.979610867677e-06      -9.359155708333e-08 
 1438       8.044011617737e+02       1.250136162164e+01       8.717684095695e-02      -3.539555889216e+01       3.680029683945e-09       1.972136267917e-06      -9.071349557193e-08 
 1439       8.036687910390e+02       1.241916510386e+01       8.714435528745e-02      -3.478342231551e+01       3.675651415269e-09       1.964544569831e-06      -8.783888009841e-08 
 1440       8.028900222674e+02       1.233986155547e+01       8.711128037097e-02      -3.416925170628e+01       3.671280574660e-09       1.956842664926e-06      -8.496821649465e-08 
 1441       8.020646121386e+02       1.226348219386e+01       8.707760529490e-02      -3.355328593055e+01       3.666917111852e-09       1.949037145592e-06      -8.210196248045e-08 
 1442       8.011927644067e+02       1.219002665244e+01       8.704332627945e-02      -3.293572803628e+01       3.662561030712e-09       1.941133219730e-06      -7.924037090332e-08 
 1443       8.002747967889e+02       1.211948657201e+01       8.700844132994e-02      -3.231677290575e+01       3.658212347477e-09       1.933135780035e-06      -7.638364413919e-08 
 1444       7.993110295186e+02       1.205185349368e+01       8.697294844757e-02      -3.169661650853e+01       3.653871076725e-09       1.925049762526e-06      -7.353198584937e-08 
 1445       7.983017853497e+02       1.198711885861e+01       8.693684562945e-02      -3.107545590339e+01       3.649537231354e-09       1.916880146692e-06      -7.068560098435e-08 
 1446       7.972473895620e+02       1.192527400786e+01       8.690013086854e-02      -3.045348924014e+01       3.645210822577e-09       1.908631955650e-06      -6.784469578768e-08 
 1447       7.961481699658e+02       1.186631018213e+01       8.686280215372e-02      -2.983091576155e+01       3.640891859901e-09       1.900310256295e-06      -6.500947779987e-08 
 1448       7.950044569064e+02       1.181021852162e+01       8.682485746969e-02      -2.920793580522e+01       3.636580351119e-09       1.891920159454e-06      -6.218015586217e-08 
 1449       7.938165832693e+02       1.175699006576e+01       8.678629479706e-02      -2.858475080543e+01       3.632276302292e-09       1.883466820039e-06      -5.935694012053e-08 
 1450       7.925848844844e+02       1.170661575306e+01       8.674711211228e-02      -2.796156329508e+01       3.627979717739e-09       1.874955437201e-06      -5.654004202943e-08 
 1451       7.913096985314e+02       1.165908642087e+01       8.670730738768e-02      -2.733857690749e+01       3.623690600021e-09       1.866391254485e-06      -5.372967435577e-08 
 1452       7.899913659442e+02       1.161439280521e+01       8.666687859143e-02      -2.671599637838e+01       3.619408949929e-09       1.857779559981e-06      -5.092605118278e-08 
 1453       7.886302298158e+02       1.157252554051e+01       8.662582368756e-02      -2.609402754763e+01       3.615134766467e-09       1.849125686482e-06      -4.812938791388e-08 
 1454       7.872266358030e+02       1.153347515947e+01       8.658414063593e-02      -2.547287736129e+01       3.610868046843e-09       1.840435011635e-06      -4.533990127659e-08 
 1455       7.857809321312e+02       1.149723209282e+01       8.654182739225e-02      -2.485275387336e+01       3.606608786451e-09       1.831712958099e-06      -4.255780932643e-08 
 1456       7.842934695993e+02       1.146378666910e+01       8.649888190807e-02      -2.423386624770e+01       3.602356978858e-09       1.822964993698e-06      -3.978333145085e-08 
